CODE,NAME,GHSL_POP,GHSL_POP_DENS,GHSL_URB,GHSL_POP_30,GHSL_POP_23,GHSL_POP_22,GHSL_POP_21,GHSL_POP_13,GHSL_POP_12,GHSL_POP_11,GHSL_POP_10,GHSL_VAR
420202,黄石港区,204097,7247.8,0.9997,0.9934,0,0,0.0063,0,0.0003,0,0,-0.1552
420203,西塞山区,245754,2130.5,0.9809,0.9093,0,0,0.0716,0,0.0176,0.0015,0,0.2461
420204,下陆区,202195,3251.8,0.9945,0.969,0,0,0.0254,0,0.0049,0.0006,0,-0.0603
420205,铁山区,31986,1099.9,0.9683,0,0.714,0,0.2543,0,0.0267,0.0051,0,-0.2367
420222,阳新县,740901,265.4,0.7419,0.1434,0.2038,0.0511,0.3436,0.0754,0.169,0.0137,0,-0.1786
420281,大冶市,808943,517.1,0.8765,0.2309,0.2386,0.0337,0.3734,0.0169,0.103,0.0036,0,-0.0715
420302,茅箭区,575414,1071.2,0.9813,0.9485,0,0.0066,0.0262,0.0062,0.0102,0.0023,0,-0.0434
420303,张湾区,491252,744.4,0.9543,0.8604,0.0202,0.01,0.0636,0.0095,0.0325,0.0038,0,0.1375
420304,郧阳区,575363,149.7,0.7319,0.2438,0.2803,0.0269,0.181,0.1027,0.1406,0.0247,0,0.4558
420322,郧西县,406033,115.5,0.6501,0.159,0.2313,0.0589,0.201,0.1505,0.169,0.0304,0,0.0944
420323,竹山县,380367,105.7,0.6562,0.2962,0.1692,0.0151,0.1757,0.1645,0.154,0.0253,0,0.0991
420324,竹溪县,288197,86.9,0.7618,0.1781,0.3219,0.0714,0.1904,0.0909,0.1267,0.0207,0,0.0163
420325,房县,360899,70.2,0.6739,0.1755,0.2485,0.0745,0.1755,0.153,0.1459,0.0272,0,-0.024
420381,丹江口市,426752,135.9,0.7659,0.3214,0.2906,0.0251,0.1288,0.0794,0.1282,0.0264,0,0.041
420502,西陵区,671188,8317.1,0.9981,0.9832,0,0,0.0149,0,0.0018,0.0001,0,0.3251
420503,伍家岗区,396317,4758.3,0.9968,0.9775,0,0,0.0193,0,0.0029,0.0003,0,0.1785
420504,点军区,136038,252.9,0.8061,0.0403,0.3748,0.022,0.3689,0.0061,0.1671,0.0208,0,0.3383
420505,猇亭区,58837,486.5,0.9022,0,0.6161,0.0875,0.1986,0.0057,0.0792,0.013,0,-0.1439
420506,夷陵区,640022,187.3,0.7438,0.4065,0.1731,0.0054,0.1588,0.0772,0.1592,0.0198,0,0.1976
420525,远安县,169934,97.2,0.6697,0,0.3652,0.065,0.2394,0.0768,0.2112,0.0423,0,0.0226
420526,兴山县,159305,68.7,0.6398,0,0.3535,0.1175,0.1688,0.1749,0.1485,0.0368,0,0.1899
420527,秭归县,335691,147.1,0.6424,0.2128,0.2141,0.025,0.1905,0.1437,0.1831,0.0308,0,0.1203
420528,长阳土家族自治县,355765,103.8,0.6217,0,0.4509,0.0242,0.1466,0.1362,0.1972,0.045,0,0.1636
420529,五峰土家族自治县,173893,73.3,0.5911,0,0.3521,0.1417,0.0973,0.1472,0.2141,0.0477,0,0.1145
420581,宜都市,349646,257.9,0.7588,0.2453,0.2048,0.0628,0.2459,0.036,0.1802,0.025,0,0.0065
420582,当阳市,418289,194,0.5409,0.3621,0.0341,0.0175,0.1272,0.1188,0.3081,0.0322,0,0.0524
420583,枝江市,452183,327.6,0.6733,0.2679,0.0841,0.0685,0.2528,0.0452,0.2749,0.0067,0,0.107
420602,襄城区,464604,704.5,0.9103,0.6431,0.1035,0.0515,0.1122,0.0078,0.0752,0.0067,0,-0.0231
420606,樊城区,574101,1164.8,0.9532,0.7611,0.0904,0.0095,0.0923,0.0025,0.0404,0.0039,0,-0.3765
420607,襄州区,990347,391.8,0.7475,0.2589,0.1975,0.0395,0.2516,0.0475,0.195,0.0099,0,0.0727
420624,南漳县,488148,126.2,0.6678,0.236,0.1471,0.0546,0.2301,0.1109,0.1959,0.0253,0,0.0712
420625,谷城县,478660,187.6,0.812,0.3815,0.1328,0,0.2977,0.056,0.1155,0.0166,0,-0.0096
420626,保康县,235201,72.8,0.7392,0,0.4845,0.0387,0.216,0.1115,0.1198,0.0295,0,0.0518
420682,老河口市,408600,390.2,0.7597,0.3397,0.1105,0.0742,0.2353,0.0398,0.1902,0.0102,0,-0.0283
420683,枣阳市,913580,277.6,0.6953,0.1976,0.2866,0.0126,0.1985,0.0711,0.2135,0.02,0,0.0279
420684,宜城市,468557,221,0.6527,0.2572,0.1077,0.0546,0.2332,0.1089,0.2137,0.0247,0,-0.0018
420702,梁子湖区,130184,266.8,0.6879,0,0.3808,0.0318,0.2753,0.096,0.2038,0.0123,0,0.0265
420703,华容区,221226,448.8,0.8469,0.0089,0.4304,0.0946,0.3131,0.0191,0.1302,0.0038,0,-0.1386
420704,鄂城区,633578,1045.3,0.9543,0.653,0.1031,0.0117,0.1865,0.0039,0.0399,0.0019,0,-0.0893
420802,东宝区,267354,159.5,0.6993,0.3319,0.1186,0.0123,0.2365,0.0507,0.2094,0.0406,0,-0.251
420804,掇刀区,297906,541.7,0.8468,0.6585,0.0278,0.029,0.1316,0.0052,0.1403,0.0077,0,-0.3081
420822,沙洋县,528236,240.8,0.5506,0,0.306,0.0293,0.2152,0.0815,0.349,0.0189,0,0.3349
420881,钟祥市,941140,212.5,0.7152,0.2606,0.1554,0.0316,0.2676,0.0433,0.2147,0.0268,0,0.0831
420882,京山市,555298,157.2,0.6402,0.2517,0.2186,0.0354,0.1345,0.0847,0.2397,0.0354,0,0.0192
420902,孝南区,1101680,1068,0.9284,0.6612,0.0781,0.0093,0.1798,0.0123,0.0576,0.0017,0,0.1145
420921,孝昌县,537722,450.7,0.8522,0.1793,0.1078,0.033,0.532,0.0121,0.1321,0.0036,0,0.1125
420922,大悟县,544695,274,0.7331,0.2029,0.201,0.0376,0.2916,0.0403,0.2115,0.0152,0,0.1204
420923,云梦县,479499,788,0.9252,0.2766,0.1992,0.0245,0.4248,0.0126,0.061,0.0012,0,0.1045
420981,应城市,538491,489.4,0.8443,0.2909,0.1925,0.0481,0.3127,0.0301,0.1165,0.0091,0,0.1299
420982,安陆市,644891,474.6,0.8232,0.4665,0.0921,0.0294,0.2351,0.0502,0.116,0.0106,0,0.294
420984,汉川市,1207351,726.6,0.9128,0.4991,0.1457,0.0186,0.2494,0.0181,0.0645,0.0045,0,0.3366
421002,沙市区,323029,800,0.9137,0.8328,0.0462,0,0.0346,0.0222,0.0554,0.0088,0,-0.3602
421003,荆州区,459036,439.4,0.7583,0.494,0.0656,0.0408,0.1579,0.0501,0.1828,0.0088,0,-0.1852
421022,公安县,801667,353.6,0.7049,0.2182,0.1778,0.036,0.2729,0.0465,0.24,0.0085,0,0.073
421024,江陵县,272666,281.6,0.5997,0,0.2136,0.0859,0.3003,0.0967,0.2916,0.012,0,-0.7567
421071,荆州经济技术开发区,171447,871.2,0.8926,0.7642,0,0.0247,0.1037,0.0331,0.0699,0.0044,0,-0.3837
421081,石首市,502016,354.8,0.7801,0.2165,0.2131,0.0265,0.3241,0.0349,0.1769,0.0081,0,1.641
421083,洪湖市,732425,299.5,0.7975,0.1397,0.3993,0.0272,0.2312,0.056,0.1362,0.0103,0,0.5462
421087,松滋市,659996,302.3,0.7066,0.1376,0.1751,0.0568,0.3371,0.0334,0.2481,0.0118,0,-0.0547
421088,监利市,1047431,327.6,0.7578,0.155,0.2325,0.0276,0.3427,0.0376,0.196,0.0086,0,0.5997
421102,黄州区,302329,832.1,0.9212,0.6793,0.0795,0.0294,0.1329,0.007,0.0696,0.0022,0,-0.3382
421121,团风县,309430,374.2,0.7906,0.1892,0.149,0.0655,0.3869,0.0199,0.1807,0.0088,0,0.1623
421122,红安县,529789,294.6,0.6972,0.2591,0.1036,0.0309,0.3036,0.0533,0.2338,0.0157,0,0.0384
421123,罗田县,470250,219.4,0.6852,0.165,0.1989,0.0373,0.284,0.0782,0.2116,0.0249,0,-0.0062
421124,英山县,311921,215.5,0.7641,0.2967,0.1249,0.0466,0.2959,0.0552,0.1618,0.0189,0,0.0056
421125,浠水县,769591,391.6,0.7821,0.2048,0.1106,0.0284,0.4384,0.0192,0.1923,0.0064,0,0.0744
421126,蕲春县,644174,268.5,0.7626,0.1769,0.2203,0.0298,0.3356,0.0344,0.1874,0.0156,0,-0.1868
421127,黄梅县,733154,455.5,0.886,0.2187,0.1903,0.0382,0.4388,0.0185,0.0901,0.0055,0,-0.0352
421171,龙感湖管理区,21393,208.1,0.614,0,0.4989,0,0.1152,0.1745,0.1807,0.0308,0,-0.232
421181,麻城市,716213,198.6,0.691,0.2214,0.0768,0.1008,0.292,0.0563,0.2324,0.0203,0,-0.1986
421182,武穴市,572522,461.7,0.8329,0.4193,0.1039,0.0146,0.2951,0.0222,0.1371,0.0078,0,-0.1534
421202,咸安区,469514,311.4,0.7735,0.6155,0.0121,0.0195,0.1264,0.0537,0.1509,0.0218,0,-0.286
421221,嘉鱼县,286987,278.2,0.8135,0.3703,0.2119,0.0678,0.1635,0.0372,0.1318,0.0175,0,0.0047
421222,通城县,345368,306.7,0.7923,0.2523,0.1387,0.0336,0.3678,0.0319,0.1648,0.011,0,-0.1898
421223,崇阳县,366395,184.9,0.7203,0.2778,0.0804,0.078,0.2841,0.0645,0.1959,0.0193,0,-0.1422
421224,通山县,325485,133.9,0.6221,0.2539,0.0239,0.1215,0.2228,0.1262,0.2247,0.0269,0,-0.1682
421281,赤壁市,425732,248.4,0.7475,0.4364,0.0913,0.05,0.1699,0.0706,0.1596,0.0222,0,-0.0949
421303,曾都区,552027,384.6,0.8469,0.5892,0.0528,0.0458,0.1591,0.0163,0.1215,0.0153,0,-0.2108
421321,随县,674802,121.5,0.637,0,0.4198,0.0311,0.1861,0.0753,0.2469,0.0408,0,0.0584
421381,广水市,669362,252.4,0.7593,0.3007,0.237,0.0247,0.1969,0.0656,0.153,0.0221,0,-0.0584
422801,恩施市,983147,247.4,0.7467,0.505,0.0711,0.0394,0.1312,0.079,0.15,0.0243,0,0.1749
422802,利川市,577145,124.9,0.7036,0.1718,0.3278,0.0116,0.1926,0.1083,0.1557,0.0324,0,-0.2312
422822,建始县,367680,137.3,0.635,0.1678,0.236,0.0404,0.1909,0.0995,0.2206,0.0449,0,-0.1068
422823,巴东县,370030,110,0.6626,0,0.3723,0.0909,0.1994,0.0985,0.1896,0.0492,0,-0.0641
422825,宣恩县,274179,99.8,0.6035,0,0.4007,0.0112,0.1917,0.1445,0.2072,0.0448,0,-0.0378
422826,咸丰县,265560,104.7,0.569,0.2274,0.1926,0.0372,0.1118,0.1767,0.2137,0.0406,0,-0.1671
422827,来凤县,209330,155.6,0.6745,0.2911,0.1471,0.0243,0.2119,0.1176,0.1749,0.033,0,-0.261
422828,鹤峰县,176705,61.4,0.509,0,0.3431,0.0333,0.1326,0.2898,0.1677,0.0335,0,0.0118
429004,仙桃市,1019113,403.1,0.8108,0.2624,0.3204,0.0129,0.2152,0.0385,0.1409,0.0098,0,-0.1967
429005,潜江市,786407,392.6,0.7781,0.1724,0.2236,0.0547,0.3274,0.0366,0.175,0.0103,0,-0.113
429006,天门市,1634502,623.2,0.8891,0.2616,0.1956,0.0343,0.3976,0.0108,0.0965,0.0036,0,0.4107
429021,神农架林区,67844,20.9,0.5563,0,0.3676,0.0488,0.1399,0.1986,0.1941,0.051,0,0.0191
430102,芙蓉区,513663,12007.1,1,1,0,0,0,0,0,0,0,-0.1999
430103,天心区,459800,3347.2,0.9914,0.918,0.0309,0,0.0425,0,0.0081,0.0005,0,-0.4501
430104,岳麓区,930644,1716.7,0.973,0.815,0.0055,0.0184,0.1341,0.0017,0.0242,0.0011,0,-0.3904
430105,开福区,528980,2786.7,0.989,0.7861,0.0835,0.0075,0.1118,0,0.0109,0.0002,0,-0.3555
430111,雨花区,1013370,3443.3,0.983,0.9377,0.0112,0,0.0341,0,0.016,0.0009,0,-0.1989
430112,望城区,501150,525.3,0.8741,0.223,0.1493,0.0638,0.438,0.0084,0.1136,0.0039,0,-0.437
430121,长沙县,858673,487,0.835,0.3687,0.1052,0.0641,0.2969,0.0109,0.1486,0.0056,0,-0.3753
430181,浏阳市,1903642,379.6,0.8865,0.2911,0.2039,0.0495,0.3421,0.0221,0.083,0.0084,0,0.3318
430182,宁乡市,1177415,403.1,0.8104,0.1392,0.1524,0.0427,0.4761,0.0161,0.1677,0.0058,0,-0.068
430202,荷塘区,332585,2466.2,0.982,0.913,0,0,0.069,0,0.017,0.0009,0,-0.0467
430203,芦淞区,331557,1500.9,0.9711,0.8163,0.0272,0.0094,0.1181,0.0016,0.0246,0.0027,0,0.0799
430204,石峰区,301106,3438.1,0.9907,0.9287,0.0212,0,0.0408,0,0.0089,0.0004,0,0.3464
430211,天元区,114575,350.7,0.7344,0.4096,0.0579,0,0.2669,0.0316,0.2229,0.0111,0,-0.7605
430212,渌口区,288414,272.4,0.7384,0.1646,0.1346,0.0444,0.3947,0.0528,0.194,0.0147,0,0.107
430223,攸县,681681,256.4,0.7296,0.1434,0.081,0.0676,0.4376,0.0444,0.2101,0.0158,0,0.0813
430224,茶陵县,576579,230.3,0.7678,0.1914,0.0718,0.1037,0.4009,0.0483,0.1706,0.0134,0,0.1723
430225,炎陵县,201795,99,0.5998,0,0.3455,0.0414,0.2129,0.2099,0.1646,0.0257,0,0.2591
430271,云龙示范区,54722,578.8,0.8886,0.3824,0.1547,0,0.3516,0,0.1049,0.0065,0,-0.5275
430281,醴陵市,1351740,623.9,0.9168,0.5678,0.0384,0.0522,0.2583,0.009,0.0692,0.005,0,0.5257
430302,雨湖区,346087,1119.8,0.9408,0.6643,0.0224,0,0.2541,0.0073,0.051,0.0008,0,-0.1946
430304,岳塘区,312634,3558.3,0.9956,0.8859,0.0806,0,0.0292,0,0.0042,0.0002,0,-0.1989
430321,湘潭县,801446,373.3,0.7712,0.1379,0.1172,0.099,0.4171,0.0352,0.1831,0.0105,0,0.0109
430371,湖南湘潭高新技术产业园区,47556,953.2,0.9451,0.4994,0.2506,0,0.1951,0,0.0526,0.0022,0,-0.2421
430372,湘潭昭山示范区,36596,524,0.8206,0,0.4281,0.1425,0.2499,0.0356,0.1373,0.0065,0,0.1891
430373,湘潭九华示范区,206520,1503.7,0.961,0.8832,0.0062,0,0.0715,0.0026,0.0346,0.0019,0,0.1078
430381,湘乡市,773903,384.3,0.7992,0.2042,0.0739,0.0424,0.4787,0.0217,0.1706,0.0084,0,0.06
430382,韶山市,79395,377.8,0.8374,0,0.25,0.1043,0.4831,0,0.1513,0.0113,0,-0.2318
430405,珠晖区,295419,1342,0.9768,0.6649,0.1807,0,0.1312,0,0.021,0.0022,0,-0.1243
430406,雁峰区,130082,1702.4,0.9902,0.7006,0.0668,0,0.2227,0,0.0098,0,0,-0.4022
430407,石鼓区,274766,3350,0.9953,0.8806,0.0002,0,0.1145,0,0.0047,0,0,0.303
430408,蒸湘区,193374,2016.4,0.9905,0.7847,0.0171,0,0.1887,0,0.0095,0,0,-0.3431
430412,南岳区,57064,315.2,0.8237,0,0.7819,0,0.0418,0.0377,0.1282,0.0104,0,-0.1891
430421,衡阳县,1074302,417.9,0.8424,0.1204,0.1852,0.0647,0.4721,0.0231,0.1273,0.0072,0,0.2092
430422,衡南县,877581,334.4,0.7032,0.0057,0.2065,0.0583,0.4328,0.0388,0.2493,0.0087,0,0.102
430423,衡山县,376628,401.9,0.8264,0.1622,0.2096,0.1027,0.3519,0.025,0.1375,0.0112,0,0.1219
430424,衡东县,616809,318.7,0.7419,0.1098,0.1527,0.0516,0.4278,0.0535,0.1907,0.0138,0,0.0909
430426,祁东县,959840,512.1,0.8786,0.1983,0.1817,0.0309,0.4678,0.0169,0.1,0.0045,0,0.2516
430471,衡阳综合保税区,2955,451.1,0.9631,0,0,0,0.9631,0,0.0369,0,0,-0.9022
430472,湖南衡阳高新技术产业园区,103290,6651,1,0.9953,0,0,0.0047,0,0,0,0,-0.4377
430473,湖南衡阳松木经济开发区,36212,1565.6,0.9965,0.9281,0,0,0.0684,0,0.0035,0,0,1.1748
430481,耒阳市,1562614,587.4,0.8799,0.4283,0.0746,0.0634,0.3136,0.0182,0.0951,0.0068,0,0.3699
430482,常宁市,799774,389,0.825,0.2253,0.0585,0.1024,0.4388,0.0318,0.1359,0.0072,0,0.0115
430502,双清区,314050,2307.7,0.986,0.8216,0.0061,0,0.1582,0,0.014,0,0,-0.0102
430503,大祥区,297007,1377.7,0.9563,0.74,0.0283,0,0.188,0,0.0422,0.0015,0,-0.1802
430511,北塔区,76935,898.6,0.9339,0.6709,0,0,0.263,0,0.0648,0.0013,0,-0.3728
430522,新邵县,701081,395.7,0.8744,0.1091,0.205,0.0735,0.4868,0.0163,0.1032,0.0061,0,0.1438
430523,邵阳县,887201,442,0.8538,0.1825,0.1469,0.0485,0.4759,0.0121,0.1258,0.0083,0,0.1796
430524,隆回县,1072415,373,0.8257,0.0862,0.1384,0.0645,0.5365,0.0454,0.1199,0.009,0,0.062
430525,洞口县,762305,349.4,0.8662,0.169,0.1851,0.0357,0.4765,0.0272,0.1015,0.0051,0,0.1285
430527,绥宁县,337695,115.2,0.6877,0,0.3215,0.1513,0.2148,0.1736,0.1228,0.0159,0,0.1618
430528,新宁县,548276,198.1,0.708,0.1509,0.1086,0.0413,0.4072,0.0769,0.1981,0.017,0,0.0671
430529,城步苗族自治县,246527,94.8,0.6039,0,0.3448,0.0838,0.1753,0.274,0.1074,0.0147,0,0.0817
430581,武冈市,709535,458.7,0.8488,0.2105,0.0563,0.0922,0.4898,0.0199,0.1253,0.006,0,0.1083
430582,邵东市,881197,494,0.8401,0.2045,0.143,0.0513,0.4413,0.0222,0.1333,0.0044,0,-0.1514
430602,岳阳楼区,860402,2109.7,0.9724,0.8682,0.0214,0,0.0828,0.0047,0.0221,0.0008,0,-0.1224
430603,云溪区,174252,459.9,0.8679,0.1128,0.3802,0.0346,0.3404,0.0276,0.0958,0.0086,0,0.134
430611,君山区,288264,460.5,0.8441,0,0.5158,0.0234,0.3049,0.0449,0.1034,0.0077,0,0.4296
430621,岳阳县,705158,249.8,0.7671,0.1976,0.1501,0.0196,0.3998,0.0528,0.1708,0.0094,0,0.255
430623,华容县,622773,387.4,0.7979,0.1877,0.0962,0.0728,0.4412,0.0245,0.171,0.0066,0,0.1245
430624,湘阴县,671407,433.9,0.8785,0.3033,0.0205,0.0591,0.4956,0.0114,0.1082,0.0018,0,0.1497
430626,平江县,979828,237.3,0.7635,0.1355,0.2273,0.0909,0.3097,0.0727,0.1473,0.0166,0,0.0302
430671,岳阳市屈原管理区,106987,544.8,0.9024,0,0.3913,0.0304,0.4807,0.0059,0.0886,0.003,0,0.4959
430681,汨罗市,854894,578.4,0.8888,0.3177,0.1019,0.0596,0.4096,0.0085,0.0991,0.0037,0,0.5246
430682,临湘市,496653,287.7,0.749,0.2557,0.222,0.0345,0.2368,0.0727,0.1614,0.0169,0,0.1465
430702,武陵区,766953,1855,0.9757,0.8078,0.0614,0,0.1065,0,0.0234,0.0009,0,0.0492
430703,鼎城区,558294,250.5,0.6576,0.0775,0.0927,0.0584,0.4291,0.0532,0.2705,0.0187,0,-0.1888
430721,安乡县,502921,460.9,0.8052,0.2328,0.0761,0.0577,0.4386,0.0246,0.1677,0.0025,0,0.1767
430722,汉寿县,774013,368.6,0.8234,0.126,0.1641,0.101,0.4325,0.0191,0.15,0.0075,0,0.0959
430723,澧县,798880,383.8,0.7962,0.3049,0.081,0.0464,0.364,0.0319,0.1624,0.0095,0,0.1066
430724,临澧县,380602,315.2,0.6776,0.1321,0.0708,0.0431,0.4316,0.0653,0.2466,0.0105,0,0.0203
430725,桃源县,819800,183.9,0.6569,0.1179,0.2087,0.0436,0.2867,0.09,0.2278,0.0254,0,0.0131
430726,石门县,571772,143.5,0.7116,0.2023,0.1104,0.0716,0.3274,0.0928,0.1665,0.0291,0,0.022
430771,常德市西洞庭管理区,36644,307.3,0.6836,0,0.4711,0,0.2125,0.0488,0.2599,0.0076,0,-0.2655
430781,津市市,237481,425.7,0.8117,0.3827,0.1649,0.0661,0.198,0.031,0.1467,0.0106,0,0.1163
430802,永定区,422017,193.7,0.7944,0.4266,0.1204,0.0822,0.1652,0.0883,0.0988,0.0185,0,-0.1847
430811,武陵源区,47271,118.3,0.6231,0,0.4544,0,0.1688,0.2019,0.145,0.0299,0,-0.2232
430821,慈利县,582766,166.3,0.6612,0.1549,0.0682,0.1299,0.3082,0.1233,0.1857,0.0298,0,0.036
430822,桑植县,368836,105.8,0.5841,0.1904,0.1382,0.1061,0.1493,0.2317,0.1605,0.0237,0,-0.0193
430902,资阳区,475674,826,0.9414,0.5456,0.0709,0.0426,0.2822,0,0.0561,0.0025,0,0.3346
430903,赫山区,747331,644.1,0.8885,0.4576,0.0733,0.056,0.3016,0.0054,0.1021,0.0039,0,0.0239
430921,南县,634753,605.2,0.8871,0.2541,0.1178,0.0643,0.451,0.0066,0.1049,0.0013,0,0.2974
430922,桃江县,750359,361.4,0.8348,0.2588,0.0641,0.0876,0.4243,0.0249,0.1297,0.0105,0,0.0945
430923,安化县,863643,174,0.7285,0.1016,0.2382,0.0735,0.3152,0.1022,0.1491,0.0202,0,0.1059
430971,益阳市大通湖管理区,81886,204.9,0.649,0,0.4338,0.0828,0.1324,0.0643,0.2686,0.0181,0,-0.0146
430972,湖南益阳高新技术产业园区,140279,1139.6,0.9497,0.6985,0.0772,0.0393,0.1347,0,0.0474,0.0029,0,-0.1188
430981,沅江市,641268,317.7,0.8399,0.2484,0.2111,0.0349,0.3455,0.0188,0.1344,0.0069,0,0.1307
431002,北湖区,411793,502.5,0.8648,0.4876,0.1323,0.0373,0.2076,0.0673,0.0589,0.009,0,-0.276
431003,苏仙区,730045,540.3,0.8822,0.5893,0.0961,0.0116,0.1853,0.0403,0.0704,0.0071,0,0.675
431021,桂阳县,693802,233.3,0.6596,0.1969,0.0744,0.0834,0.305,0.1225,0.1992,0.0187,0,-0.0219
431022,宜章县,570623,267.9,0.7284,0.1373,0.1494,0.0711,0.3706,0.0951,0.1632,0.0133,0,0.0047
431023,永兴县,569349,286.3,0.7679,0.2295,0.0938,0.0481,0.3964,0.0608,0.1569,0.0144,0,0.0572
431024,嘉禾县,288427,411.3,0.7715,0.1735,0.0334,0.1906,0.3741,0.0683,0.1517,0.0084,0,-0.1595
431025,临武县,335917,242.2,0.7351,0.2317,0.1002,0.1071,0.2961,0.0823,0.17,0.0127,0,0.04
431026,汝城县,327239,135.6,0.7066,0,0.1651,0.1384,0.4031,0.1265,0.1508,0.0161,0,-0.0504
431027,桂东县,224723,154.4,0.7023,0,0.3839,0.1088,0.2096,0.1819,0.1014,0.0144,0,0.3962
431028,安仁县,378283,257.3,0.744,0.1423,0.0533,0.0964,0.4521,0.056,0.1845,0.0155,0,0.0749
431081,资兴市,457985,167.5,0.773,0.4365,0.1348,0.0488,0.1529,0.089,0.1221,0.016,0,0.418
431102,零陵区,514389,260.7,0.6981,0.285,0.0985,0.045,0.2696,0.0687,0.2186,0.0145,0,-0.0872
431103,冷水滩区,688973,615.4,0.8629,0.5029,0.0631,0.0468,0.2502,0.0236,0.1084,0.0051,0,0.2853
431121,祁阳县,787581,395.2,0.8327,0.1909,0.143,0.0397,0.4591,0.0167,0.1445,0.0062,0,-0.0055
431122,东安县,558570,252.1,0.7351,0.1704,0.1249,0.0746,0.3652,0.0629,0.187,0.0151,0,0.139
431123,双牌县,158476,91.3,0.6352,0,0.384,0.0706,0.1806,0.2038,0.144,0.017,0,0.0085
431124,道县,578591,235.6,0.7236,0.1068,0.1846,0.0602,0.372,0.1081,0.1542,0.0141,0,-0.0687
431125,江永县,212730,138.2,0.5762,0,0.2423,0.076,0.2579,0.167,0.235,0.0218,0,-0.0571
431126,宁远县,674965,268.7,0.8129,0.1526,0.1823,0.0767,0.4013,0.0504,0.1266,0.0101,0,-0.0134
431127,蓝山县,317676,175.9,0.809,0.2138,0.121,0.0924,0.3819,0.0597,0.1166,0.0147,0,-0.0371
431128,新田县,310425,309.6,0.7155,0.2718,0.0158,0.0807,0.3471,0.1004,0.1735,0.0107,0,-0.0965
431129,江华瑶族自治县,398722,122.8,0.7054,0.1647,0.1525,0.0687,0.3196,0.1011,0.1761,0.0173,0,-0.1104
431171,永州经济技术开发区,24579,235,0.7886,0.3959,0,0,0.3927,0,0.1862,0.0252,0,-0.4783
431172,永州市金洞管理区,37773,68,0.3635,0,0.133,0,0.2306,0.3659,0.2349,0.0356,0,-0.0759
431173,永州市回龙圩管理区,9405,96.6,0,0,0,0,0,0.4211,0.4982,0.0807,0,-0.0667
431202,鹤城区,867073,1283,0.9614,0.9135,0.008,0,0.0399,0.0172,0.0183,0.0031,0,0.2168
431221,中方县,227603,149.5,0.6325,0,0.2021,0.1252,0.3052,0.2126,0.1367,0.0181,0,-0.0247
431222,沅陵县,576361,98.5,0.6633,0.2109,0.3021,0.0779,0.0724,0.2175,0.1014,0.0178,0,0.13
431223,辰溪县,438720,220,0.6861,0.2348,0.1568,0.0559,0.2387,0.1844,0.1145,0.015,0,0.0764
431224,溆浦县,721320,209.5,0.7525,0.1595,0.163,0.079,0.351,0.1058,0.1267,0.015,0,-0.0481
431225,会同县,310721,137.8,0.6088,0.1637,0.1492,0.1133,0.1827,0.2346,0.1341,0.0225,0,0.0675
431226,麻阳苗族自治县,332863,211.9,0.7483,0.1856,0.1753,0.0995,0.288,0.1238,0.113,0.0149,0,0.0624
431227,新晃侗族自治县,235641,156.3,0.6949,0.2281,0.1937,0.0847,0.1884,0.1524,0.1291,0.0235,0,0.0673
431228,芷江侗族自治县,333656,158.9,0.6073,0.2121,0.1648,0.0492,0.1811,0.2286,0.1418,0.0223,0,0.0845
431229,靖州苗族侗族自治县,239523,107.9,0.7195,0.3262,0.0527,0.0837,0.2569,0.1122,0.1484,0.0199,0,0.0252
431230,通道侗族自治县,201315,90.1,0.3839,0,0.2807,0.0409,0.0624,0.4146,0.1792,0.0223,0,0.0013
431271,怀化市洪江管理区,16401,143.1,0.7136,0,0,0.1691,0.5445,0.1882,0.0776,0.0207,0,-0.7123
431281,洪江市,451834,207,0.8108,0.3929,0.1605,0.0905,0.1669,0.0958,0.0812,0.0123,0,0.3223
431302,娄星区,818433,1311.6,0.9496,0.7262,0.0278,0.0108,0.1848,0.0048,0.044,0.0017,0,0.0876
431321,双峰县,762969,475.6,0.8712,0.1194,0.1203,0.1213,0.5102,0.0101,0.1131,0.0055,0,0.1123
431322,新化县,1088448,299.8,0.779,0.1946,0.1479,0.038,0.3985,0.0724,0.1363,0.0123,0,-0.0903
431381,冷水江市,445349,1012.1,0.9433,0.493,0.2202,0,0.2301,0.0081,0.0445,0.0041,0,0.3499
431382,涟源市,966517,525,0.8757,0.1714,0.2018,0.0492,0.4533,0.0208,0.0978,0.0058,0,0.1211
433101,吉首市,307778,284.3,0.8104,0.6602,0.0451,0.0224,0.0827,0.1037,0.0753,0.0106,0,-0.2471
433122,泸溪县,273819,174.1,0.7408,0.2002,0.2746,0.0638,0.2022,0.1333,0.1105,0.0154,0,0.1365
433123,凤凰县,329979,189.4,0.5242,0,0.2593,0.0456,0.2193,0.2353,0.2204,0.0201,0,-0.0615
433124,花垣县,291820,262.1,0.6363,0.2543,0.0681,0.0553,0.2586,0.1881,0.1601,0.0155,0,0.1708
433125,保靖县,253056,143.8,0.6127,0.2179,0.1662,0.0719,0.1567,0.2004,0.1638,0.0231,0,0.0597
433126,古丈县,124740,96.7,0.47,0,0.2773,0.1345,0.0581,0.3273,0.1793,0.0234,0,0.1465
433127,永顺县,422358,110.4,0.6021,0.1801,0.2262,0.0563,0.1395,0.1946,0.1761,0.0272,0,0.0215
433130,龙山县,494883,157.5,0.6769,0.2213,0.188,0.0745,0.1931,0.1576,0.1428,0.0227,0,0.0387
